trade_date,next_trade_date,open_915,high_day,low_day,close_1515,volume_day,ma10,ma20,ma50,ma90,ma5d_slope,ma10d_slope,ma20_slope,ma50_slope,rsi14,atr14,bb_upper,bb_middle,bb_lower,bb_width,ret_5d,ret_10d,ret_20d,ret_60d,volatility_10d,volatility_20d,volume_10d,volume_20d,trend_efficiency_5d,trend_efficiency_10d,trend_efficiency_20d,recent_high_5d,recent_low_5d,recent_high_10d,recent_low_10d,recent_high_20d,recent_low_20d,range_position_5d,range_position_10d,selected_regime,hindsight_regime,expected_regime_lag2,strategy_BollingerMeanReversion_signal,strategy_MaTrend_001_signal,strategy_RsiMeanReversion_6040_signal,strategy_choppy_signal,strategy_trendDownRangeBreakout_signal,strategy_trendUpRangeBreakout_signal,final_raw_signal,next_open,next_high,next_low,next_close,next_return_pct,actual_trade_label
2026-04-24,2026-04-27,24100.55,24206.0,23813.65,23897.95,86863,24206.54,23634.605,24283.63,24933.0283,0.005931,0.020287,0.011561,-0.005356,49.2,391.9858,25001.9233,23634.605,22267.2867,0.115705,-0.018708,0.005167,0.061534,-0.045939,0.009758,0.014697,69173.3,99979.2,0.505268,0.062514,0.246398,24601.7,24096.05,24601.7,23555.6,24601.7,22182.55,-0.391773,0.327263,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23945.45,24130.7,23936.2,24092.7,0.8149,CALL
2026-04-27,2026-04-28,23945.45,24130.7,23936.2,24092.7,99579,24210.75,23693.62,24248.138,24912.9633,0.001069,0.013409,0.012389,-0.00622,51.9725,380.6184,25032.7549,23693.62,22354.4851,0.113038,-0.01117,0.00175,0.051514,-0.043006,0.009379,0.014346,70849.6,96606.8,0.250795,0.022341,0.21788,24601.7,23813.65,24601.7,23555.6,24601.7,22182.55,0.354102,0.513431,RANGE,TREND_DOWN,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24049.9,24181.8,23957.05,23995.7,-0.4026,NO_POSITION
2026-04-28,2026-04-29,24049.9,24181.8,23957.05,23995.7,55432,24226.055,23728.0825,24209.349,24890.1717,-0.00974,0.007268,0.012134,-0.006873,50.5006,369.4926,25061.0499,23728.0825,22395.1151,0.112354,-0.023636,0.006419,0.029573,-0.053153,0.009,0.013991,68013.6,92236.75,0.598619,0.086301,0.134615,24601.7,23813.65,24601.7,23555.6,24601.7,22182.55,0.231013,0.420705,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24096.9,24334.7,24059.95,24177.65,0.7583,CALL
2026-04-29,2026-04-30,24096.9,24334.7,24059.95,24177.65,86529,24220.69,23795.985,24173.825,24869.62,-0.012577,0.00182,0.012061,-0.007192,53.1831,367.3029,25074.1529,23795.985,22517.8171,0.107427,-0.008223,-0.002214,0.059512,-0.048832,0.007638,0.013001,70154.9,88299.8,0.210148,0.034243,0.282031,24515.95,23813.65,24601.7,23813.65,24601.7,22182.55,0.518297,0.4619,RANGE,RANGE,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23996.95,24087.45,23796.85,23997.55,-0.7449,PUT
2026-04-30,2026-05-04,23996.95,24087.45,23796.85,23997.55,95365,24200.77,23879.2925,24137.632,24848.925,-0.013826,0.000269,0.013323,-0.00748,50.2745,368.274,24967.9047,23879.2925,22790.6803,0.091176,-0.00726,-0.008233,0.07461,-0.052254,0.007975,0.011957,72823.8,87043.85,0.188933,0.116335,0.369668,24334.7,23813.65,24601.7,23813.65,24601.7,22182.55,0.352941,0.233361,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24063.55,24290.2,24004.75,24119.3,0.5073,CALL
2026-05-04,2026-05-05,24063.55,24290.2,24004.75,24119.3,73551,24177.345,23951.2875,24110.596,24830.0444,-0.008301,-0.001206,0.013399,-0.007126,52.1826,362.8694,24893.5802,23951.2875,23008.9948,0.078684,0.009262,-0.009619,0.063489,-0.028445,0.007844,0.011632,75011.4,83955.6,0.28541,0.139663,0.336355,24334.7,23796.85,24601.7,23796.85,24601.7,22182.55,0.599517,0.400634,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24052.6,24081.7,23882.05,24032.8,-0.3586,NO_POSITION
2026-05-05,2026-05-06,24052.6,24081.7,23882.05,24032.8,64073,24144.14,24017.2725,24077.597,24810.2361,-0.006567,-0.002751,0.01366,-0.007033,50.6993,353.9028,24769.0748,24017.2725,23265.4702,0.062605,-0.002486,-0.013628,0.058103,-0.042075,0.007868,0.011726,74608.2,80411.5,0.089765,0.189478,0.30452,24334.7,23796.85,24601.7,23796.85,24601.7,22182.55,0.438691,0.29316,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24171.0,24356.5,23997.9,24330.95,1.2406,CALL
2026-05-06,2026-05-07,24171.0,24356.5,23997.9,24330.95,99426,24119.575,24085.4075,24049.708,24792.0644,0.001002,-0.004395,0.015059,-0.006594,55.4151,354.2268,24673.8175,24085.4075,23496.9975,0.04886,0.013971,-0.009995,0.05933,-0.054284,0.00846,0.011772,79001.2,79449.8,0.386033,0.133589,0.311353,24334.7,23796.85,24601.7,23796.85,24601.7,22542.95,0.993028,0.663602,RANGE,TREND_DOWN,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24398.5,24482.1,24284.0,24326.65,-0.0177,NO_POSITION
2026-05-07,2026-05-08,24398.5,24482.1,24284.0,24326.65,66815,24114.43,24145.5575,24019.854,24771.5561,0.003907,-0.004387,0.01469,-0.006369,55.3348,343.0909,24543.5503,24145.5575,23747.5647,0.032966,0.006163,-0.002111,0.052025,-0.056229,0.008083,0.011756,80617.4,77195.55,0.215692,0.031283,0.284693,24356.5,23796.85,24515.95,23796.85,24601.7,22719.3,0.946663,0.736754,RANGE,TREND_DOWN,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24233.65,24253.8,24126.65,24176.15,-0.6187,PUT
2026-05-08,2026-05-11,24233.65,24253.8,24126.65,24176.15,59877,24114.74,24154.4975,23994.29,24749.3228,0.00686,-0.003555,0.011525,-0.005939,52.3994,332.8537,24546.7636,24154.4975,23762.2314,0.03248,0.007442,0.000128,0.007451,-0.057195,0.007859,0.008488,78751.0,74032.6,0.270115,0.00195,0.051051,24482.1,23796.85,24482.1,23796.85,24601.7,23555.6,0.553521,0.553521,RANGE,CHOPPY,TREND_DOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23970.1,23997.45,23799.1,23815.85,-1.4903,PUT
2026-05-11,2026-05-12,23970.1,23997.45,23799.1,23815.85,73011,24106.53,24156.535,23959.182,24723.4756,0.002488,-0.002929,0.008569,-0.00628,46.1069,336.0172,24541.2479,24156.535,23771.8221,0.031852,-0.012581,-0.003435,0.001714,-0.073086,0.008482,0.00891,77365.8,73269.55,0.33726,0.049006,0.011194,24482.1,23882.05,24482.1,23796.85,24601.7,23555.6,-0.110324,0.027727,RANGE,CHOPPY,TREND_DOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23722.6,23757.55,23348.4,23379.55,-1.832,PUT
2026-05-12,2026-05-13,23722.6,23757.55,23348.4,23379.55,88624,24035.215,24122.9825,23912.513,24693.8894,-0.002442,-0.004511,0.004401,-0.006856,39.8661,345.4049,24634.8395,24122.9825,23611.1255,0.042437,-0.027182,-0.0296,-0.027902,-0.096174,0.009604,0.009381,76270.3,73559.95,0.522788,0.372043,0.176534,24482.1,23799.1,24482.1,23796.85,24601.7,23555.6,-0.614275,-0.608975,RANGE,TREND_UP,CHOPPY,CALL,PUT,CALL,NO_POSITION,PUT,NO_POSITION,CALL,23362.45,23582.95,23262.55,23412.6,0.1414,NO_POSITION
2026-05-13,2026-05-14,23362.45,23582.95,23262.55,23412.6,73616,23976.905,24101.48,23872.272,24665.7839,-0.012825,-0.005915,0.000667,-0.007378,40.516,343.6076,24689.153,24101.48,23513.807,0.048767,-0.037744,-0.0243,-0.018037,-0.097264,0.009691,0.00924,78088.7,73051.15,0.932856,0.314696,0.11859,24482.1,23348.4,24482.1,23348.4,24601.7,23348.4,0.056629,0.056629,RANGE,CHOPPY,CHOPPY,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23530.25,23777.2,23426.55,23689.6,1.1831,CALL
2026-05-14,2026-05-15,23530.25,23777.2,23426.55,23689.6,85264,23928.1,24074.395,23836.414,24640.7922,-0.019316,-0.007727,-0.002947,-0.007637,45.8638,345.112,24685.1188,24074.395,23463.6712,0.050736,-0.026187,-0.020186,-0.022355,-0.087241,0.010255,0.008848,77962.2,74058.55,0.506741,0.250545,0.154124,24482.1,23262.55,24482.1,23262.55,24601.7,23262.55,0.35017,0.35017,RANGE,RANGE,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23731.4,23839.3,23610.3,23643.5,-0.1946,NO_POSITION
2026-05-15,2026-05-18,23731.4,23839.3,23610.3,23643.5,79195,23892.695,24046.7325,23799.353,24613.1689,-0.025166,-0.009208,-0.004461,-0.008124,45.1376,336.8272,24682.3918,24046.7325,23411.0732,0.052869,-0.022032,-0.014754,-0.022865,-0.083841,0.010075,0.00885,76345.2,74584.5,0.462069,0.195182,0.156895,24253.8,23262.55,24482.1,23262.55,24601.7,23262.55,0.384313,0.312369,RANGE,CHOPPY,CHOPPY,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23482.2,23695.65,23317.1,23644.45,0.004,NO_POSITION
2026-05-18,2026-05-20,23482.2,23695.65,23317.1,23644.45,84680,23845.21,24011.2775,23768.669,24585.3678,-0.024135,-0.01084,-0.006013,-0.007952,45.1467,339.8025,24653.5962,24011.2775,23368.9588,0.053501,-0.007197,-0.019688,-0.029117,-0.071715,0.009837,0.008674,77458.1,76234.75,0.216032,0.280454,0.21039,23997.45,23262.55,24482.1,23262.55,24601.7,23262.55,0.519663,0.313148,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23457.25,23690.9,23397.3,23664.15,0.0833,NO_POSITION
2026-05-20,2026-05-21,23457.25,23690.9,23397.3,23664.15,54642,23808.345,23976.2425,23744.638,24555.7633,-0.016453,-0.009439,-0.006083,-0.00702,45.5742,336.4944,24614.0201,23976.2425,23338.4649,0.053201,0.012173,-0.015339,-0.028759,-0.078598,0.009854,0.008679,76515.0,75561.6,0.755308,0.226673,0.207381,23839.3,23262.55,24482.1,23262.55,24601.7,23262.55,0.696316,0.329302,RANGE,CHOPPY,CHOPPY,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23830.05,23859.9,23596.6,23654.7,-0.0399,NO_POSITION
2026-05-21,2026-05-22,23830.05,23859.9,23596.6,23654.7,77370,23740.72,23930.1475,23728.122,24526.9233,-0.006837,-0.009851,-0.007109,-0.006038,45.393,331.2805,24519.0901,23930.1475,23341.2049,0.049222,0.010341,-0.027794,-0.037511,-0.080492,0.008598,0.008353,74309.4,76655.3,0.685447,0.505551,0.290225,23839.3,23262.55,24482.1,23262.55,24601.7,23262.55,0.679931,0.321553,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23671.2,23835.65,23671.0,23719.3,0.2731,NO_POSITION
2026-05-22,2026-05-25,23671.2,23835.65,23671.0,23719.3,88798,23679.985,23897.2075,23707.19,24499.5967,-0.001246,-0.010369,-0.00736,-0.005421,46.9757,320.535,24455.1253,23897.2075,23339.2897,0.046693,0.001254,-0.024966,-0.027024,-0.081336,0.008743,0.00828,76507.7,78562.55,0.210938,0.434458,0.216525,23859.9,23317.1,24482.1,23262.55,24515.95,23262.55,0.740973,0.374523,RANGE,TREND_DOWN,CHOPPY,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23940.25,24054.45,23922.85,24031.7,1.3171,CALL
2026-05-25,2026-05-26,23940.25,24054.45,23922.85,24031.7,75074,23665.54,23890.14,23698.815,24476.1628,0.006556,-0.009507,-0.006512,-0.004224,53.844,321.606,24437.3806,23890.14,23342.8994,0.045813,0.016419,-0.005975,-0.005847,-0.05589,0.009901,0.008705,78027.4,78389.2,0.953574,0.092605,0.044874,23859.9,23317.1,24253.8,23262.55,24482.1,23262.55,1.316507,0.775939,RANGE,TREND_DOWN,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24004.1,24089.8,23885.45,23913.7,-0.491,NO_POSITION
2026-05-26,2026-05-27,24004.1,24089.8,23885.45,23913.7,50485,23675.325,23890.9275,23696.528,24454.35,0.010307,-0.007124,-0.005012,-0.003035,51.1426,313.2026,24438.2561,23890.9275,23343.5989,0.045819,0.011387,0.004109,0.000659,-0.064821,0.008726,0.008385,75774.8,76570.3,0.513689,0.074267,0.005263,24054.45,23317.1,24054.45,23262.55,24482.1,23262.55,0.809114,0.822263,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23880.35,23983.2,23858.25,23907.15,-0.0274,NO_POSITION
2026-05-27,2026-05-29,23880.35,23983.2,23858.25,23907.15,44461,23728.085,23881.65,23689.439,24434.615,0.00993,-0.003371,-0.003945,-0.002325,50.9891,299.7477,24421.2189,23881.65,23342.0811,0.045187,0.010269,0.022567,-0.007702,-0.070231,0.005785,0.008166,71358.5,73814.4,0.475538,0.594278,0.066158,24089.8,23397.3,24089.8,23262.55,24482.1,23262.55,0.736245,0.779208,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23902.15,24002.8,23484.75,23547.75,-1.5033,PUT
2026-05-29,2026-06-01,23902.15,24002.8,23484.75,23547.75,134249,23741.6,23859.2525,23683.057,24409.6983,0.006959,3.7e-05,-0.002963,-0.001899,43.3309,315.3535,24414.9721,23859.2525,23303.5329,0.046583,-0.004521,0.005773,-0.018668,-0.073822,0.007973,0.008775,77421.8,77755.25,0.124223,0.111312,0.146052,24089.8,23596.6,24089.8,23262.55,24482.1,23262.55,-0.099047,0.344757,RANGE,CHOPPY,TREND_DOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23654.5,23733.7,23357.95,23382.6,-0.7013,PUT
2026-06-01,2026-06-02,23654.5,23733.7,23357.95,23382.6,75021,23710.9,23819.5,23677.926,24383.5906,0.003861,0.001306,-0.003252,-0.001234,40.3385,319.6612,24391.9224,23819.5,23247.0776,0.048063,-0.014195,-0.012959,-0.032884,-0.082406,0.007215,0.008637,76397.5,77179.85,0.350182,0.278509,0.260651,24089.8,23484.75,24089.8,23317.1,24482.1,23262.55,-0.168829,0.084768,RANGE,RANGE,TREND_DOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23229.15,23556.95,23229.15,23523.3,0.6017,CALL
2026-06-02,2026-06-03,23229.15,23556.95,23229.15,23523.3,88557,23698.88,23795.7875,23685.37,24359.7872,-0.003705,0.001409,-0.003949,-0.000567,43.9017,320.2451,24375.9813,23795.7875,23215.5937,0.048764,-0.021155,-0.005084,-0.019762,-0.077393,0.007565,0.008685,77333.7,76839.45,0.643707,0.100426,0.157514,24089.8,23357.95,24089.8,23317.1,24482.1,23262.55,0.225934,0.266856,RANGE,RANGE,CHOPPY,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23415.95,23459.65,23151.5,23396.95,-0.5371,PUT
2026-06-03,2026-06-04,23415.95,23459.65,23151.5,23396.95,130568,23674.13,23759.67,23685.133,24334.2606,-0.010302,-5e-05,-0.005494,-0.000481,41.5126,323.9254,24344.7248,23759.67,23174.6152,0.049248,-0.021609,-0.010468,-0.029949,-0.070762,0.007715,0.008617,81922.5,79690.3,0.647435,0.187174,0.23955,24089.8,23229.15,24089.8,23229.15,24482.1,23229.15,0.194969,0.194969,RANGE,TREND_UP,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23282.45,23465.3,23247.3,23438.0,0.1755,NO_POSITION
2026-06-04,2026-06-05,23282.45,23465.3,23247.3,23438.0,66006,23651.515,23729.93,23682.27,24310.3994,-0.016254,-0.003227,-0.006353,-0.000303,42.5904,316.3672,24316.893,23729.93,23142.967,0.04947,-0.019624,-0.009557,-0.02475,-0.057416,0.007745,0.008631,83058.9,79786.95,0.563442,0.16831,0.200269,24002.8,23151.5,24089.8,23151.5,24482.1,23151.5,0.336544,0.305339,RANGE,TREND_UP,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23478.95,23516.35,23282.65,23368.85,-0.295,NO_POSITION
2026-06-05,2026-06-08,23478.95,23516.35,23282.65,23368.85,77789,23622.93,23681.825,23674.091,24289.6922,-0.016873,-0.004998,-0.007436,-0.000379,41.1955,310.4718,24219.5051,23681.825,23144.1449,0.045409,-0.007597,-0.012084,-0.039542,-0.04541,0.007768,0.008016,83100.8,78705.1,0.32983,0.203691,0.351003,24002.8,23151.5,24089.8,23151.5,24482.1,23151.5,0.255315,0.231642,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23080.7,23267.3,23070.15,23123.0,-1.052,PUT
2026-06-08,2026-06-09,23080.7,23267.3,23070.15,23123.0,75100,23563.3,23621.6425,23676.508,24267.0867,-0.016272,-0.006225,-0.008307,-6e-05,36.5937,309.6181,24125.5368,23621.6425,23117.7482,0.042664,-0.011102,-0.02514,-0.049479,-0.066337,0.008146,0.008225,81731.0,79119.35,0.416627,0.376309,0.403564,23733.7,23151.5,24089.8,23151.5,24482.1,23151.5,-0.048952,-0.030374,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,CALL,NO_POSITION,PUT,NO_POSITION,CALL,23259.05,23279.4,23104.45,23257.75,0.5828,CALL
2026-06-09,2026-06-10,23259.05,23279.4,23104.45,23257.75,58686,23485.905,23575.7225,23679.373,24244.5072,-0.014288,-0.008987,-0.009248,-0.000253,40.5282,300.0014,24034.4846,23575.7225,23116.9604,0.038918,-0.011289,-0.032205,-0.037988,-0.04878,0.006794,0.008379,80092.2,79059.8,0.430284,0.550091,0.309559,23556.95,23070.15,24089.8,23070.15,24253.8,23070.15,0.385374,0.183985,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23233.95,23425.35,23184.6,23216.1,-0.1791,NO_POSITION
2026-06-10,2026-06-11,23233.95,23425.35,23184.6,23216.1,53330,23416.145,23545.735,23693.442,24224.1456,-0.011499,-0.010897,-0.009004,0.000351,39.7108,295.7714,24016.0531,23545.735,23075.4169,0.039949,-0.00773,-0.029172,-0.025183,-0.033792,0.006781,0.007801,80376.7,78075.75,0.339656,0.524275,0.226479,23516.35,23070.15,24089.8,23070.15,24089.8,23070.15,0.327095,0.143137,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,23104.4,23327.45,23072.05,23186.55,-0.1273,NO_POSITION
2026-06-11,2026-06-12,23104.4,23327.45,23072.05,23186.55,61460,23344.085,23536.085,23698.925,24202.0472,-0.009688,-0.012998,-0.008169,0.000703,39.0974,292.8721,24027.1103,23536.085,23045.0597,0.041725,-0.010728,-0.030142,-0.008255,-0.044311,0.006744,0.006689,82076.6,76717.55,0.482676,0.532358,0.086107,23516.35,23070.15,24002.8,23070.15,24089.8,23070.15,0.26087,0.124806,RANGE,UNKNOWN,TREND_UP,NO_POSITION,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,23412.55,23645.35,23313.9,23631.75,1.9201,CALL
2026-06-12,2026-06-15,23412.55,23645.35,23313.9,23631.75,110054,23352.485,23547.0425,23705.431,24183.0361,-0.005931,-0.011448,-0.005691,0.001324,51.1301,304.7273,24036.3341,23547.0425,23057.7509,0.041559,0.01125,0.003567,0.00936,-0.00985,0.00845,0.007997,79657.1,78539.45,0.293088,0.058358,0.082587,23516.35,23070.15,24002.8,23070.15,24089.8,23070.15,1.258628,0.602155,RANGE,UNKNOWN,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23984.85,24011.4,23817.8,23856.55,0.9513,CALL
2026-06-15,2026-06-16,23984.85,24011.4,23817.8,23856.55,72076,23399.88,23555.39,23726.17,24165.6767,0.002555,-0.006935,-0.002805,0.002098,55.8794,310.079,24059.5943,23555.39,23051.1857,0.04281,0.031724,0.020269,0.007047,0.009197,0.008458,0.007839,79362.6,77880.05,0.837434,0.316167,0.064178,23645.35,23070.15,23733.7,23070.15,24089.8,23070.15,1.367177,1.185141,RANGE,UNKNOWN,UNKNOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,23923.9,24002.6,23888.2,23995.0,0.5803,CALL
2026-06-16,2026-06-18,23923.9,24002.6,23888.2,23995.0,50265,23447.05,23572.965,23759.442,24150.9472,0.011163,-0.001654,-0.000117,0.003381,58.55,298.3643,24111.5606,23572.965,23034.3694,0.045696,0.031699,0.020052,0.014867,0.036452,0.008447,0.007909,75533.4,76433.55,0.838117,0.315139,0.13049,24011.4,23072.05,24011.4,23070.15,24089.8,23070.15,0.982541,0.982576,RANGE,UNKNOWN,UNKNOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24073.8,24189.25,24036.95,24179.4,0.7685,CALL
2026-06-18,,24073.8,24189.25,24036.95,24179.4,0,23525.295,23599.7125,23789.442,,0.021009,0.004661,0.002292,0.004052,61.4294,290.5949,24199.5076,23599.7125,22999.9174,0.050831,0.041493,0.033442,0.022625,0.032919,0.008183,0.008055,62476.6,72199.55,0.942195,0.503232,0.185931,24011.4,23072.05,24011.4,23070.15,24089.8,23070.15,1.178847,1.178486,RANGE,UNKNOWN,UNKNOWN,NO_POSITION,PUT,PUT,NO_POSITION,NO_POSITION,CALL,PUT,,,,,,
