tradingsymbol,exchange,name,instrument_token,segment,tick_size,lot_size,instrument_type,sector,industry,is_fo_enabled,is_active
ICICISINAV,NSE,ICICISILVE NAV,2107649,NSE,0.01,1,STOCK,,,0,1
IDBIGOINAV,NSE,IDBIGOLD NAV,2108161,NSE,0.01,1,STOCK,,,0,1
IVZINGINAV,NSE,IVZINGOLD NAV,2108417,NSE,0.01,1,STOCK,,,0,1
NETFSIINAV,NSE,NETFSILVER NAV,2108673,NSE,0.01,1,STOCK,,,0,1
SILVERINAV,NSE,SILVER NAV,2108929,NSE,0.01,1,STOCK,,,0,1
AXISGOINAV,NSE,AXISGOLD NAV,2109185,NSE,0.01,1,STOCK,,,0,1
BSLGOLINAV,NSE,BSLGOLDETF NAV,2109441,NSE,0.01,1,STOCK,,,0,1
HDFCMFINAV,NSE,HDFCMFGETF NAV,2109697,NSE,0.01,1,STOCK,,,0,1
ICICIGINAV,NSE,ICICIGOLD NAV,2110721,NSE,0.01,1,STOCK,,,0,1
KOTAKGINAV,NSE,KOTAKGOLD NAV,2112513,NSE,0.01,1,STOCK,,,0,1
QGOLDHINAV,NSE,QGOLDHALF NAV,2113793,NSE,0.01,1,STOCK,,,0,1
SETFGOINAV,NSE,SETFGOLD NAV,2114049,NSE,0.01,1,STOCK,,,0,1
GSEC5IETF,NSE,ICICI PRUDENTIAL NIFTY 5 YR BENCHMARK G-SEC ETF,2135553,NSE,0.01,1,STOCK,,,0,1
MIDCAPETF,NSE,MIRAE ASSET NIFTY MIDCAP 150 ETF,2153729,NSE,0.01,1,STOCK,,,0,1
MID150BEES,NSE,NIPPON INDIA ETF NIFTY MIDCAP 150,2177537,NSE,0.01,1,STOCK,,,0,1
LOWVOL1,NSE,KOTAK NIFTY 100 LOW VOLATILITY 30 ETF,2209793,NSE,0.01,1,STOCK,,,0,1
MOLOWVOL,NSE,MOTILAL OSWAL BSE LOW VOLATILITY ETF,2215425,NSE,0.01,1,STOCK,,,0,1
TNIDETF,NSE,TATA NIFTY INDIA DIGITAL EXCHANGE TRADED FUND,2273793,NSE,0.01,1,STOCK,,,0,1
SNXT50BETA,NSE,UTI BSE SENSEX NEXT 50 ETF,2347009,NSE,0.01,1,STOCK,,,0,1
NV20BEES,NSE,NIPPON INDIA ETF NV20,2520833,NSE,0.01,1,STOCK,,,0,1
HEALTHINAV,NSE,HEALTHY INAV,2550529,NSE,0.01,1,STOCK,,,0,1
ABSLBAINAV,NSE,ABSLBANETF INAV,2550785,NSE,0.01,1,STOCK,,,0,1
TECHINAV,NSE,TECH INAV,2551041,NSE,0.01,1,STOCK,,,0,1
BSLSENINAV,NSE,BSLSENETFG INAV,2552577,NSE,0.01,1,STOCK,,,0,1
BSLNIFINAV,NSE,BSLNIFTY INAV,2552833,NSE,0.01,1,STOCK,,,0,1
ABSLNNINAV,NSE,ABSLNN50ET INAV,2553089,NSE,0.01,1,STOCK,,,0,1
AXISHCINAV,NSE,AXISHCETF INAV,2553345,NSE,0.01,1,STOCK,,,0,1
AXISBPINAV,NSE,AXISBPSETF INAV,2556417,NSE,0.01,1,STOCK,,,0,1
AXISBNINAV,NSE,AXISBNKETF INAV,2556673,NSE,0.01,1,STOCK,,,0,1
AXISCEINAV,NSE,AXISCETF INAV,2556929,NSE,0.01,1,STOCK,,,0,1
AXISNIINAV,NSE,AXISNIFTY INAV,2557185,NSE,0.01,1,STOCK,,,0,1
AXISTEINAV,NSE,AXISTECETF INAV,2558977,NSE,0.01,1,STOCK,,,0,1
DSPNEWINAV,NSE,DSPNEWETF INAV,2559233,NSE,0.01,1,STOCK,,,0,1
DSPN50INAV,NSE,DSPN50ETF INAV,2561025,NSE,0.01,1,STOCK,,,0,1
DSPQ50INAV,NSE,DSPQ50ETF INAV,2561281,NSE,0.01,1,STOCK,,,0,1
LIQUIEINAV,NSE,LIQUIDETF INAV,2561793,NSE,0.01,1,STOCK,,,0,1
EBANKINAV,NSE,EBANK INAV,2562049,NSE,0.01,1,STOCK,,,0,1
EBBE23INAV,NSE,EBBETF0423 INAV,2563073,NSE,0.01,1,STOCK,,,0,1
EBBE30INAV,NSE,EBBETF0430 INAV,2564097,NSE,0.01,1,STOCK,,,0,1
EBBE31INAV,NSE,EBBETF0425 INAV,2564353,NSE,0.01,1,STOCK,,,0,1
EBBE32INAV,NSE,EBBETF0431 INAV,2564865,NSE,0.01,1,STOCK,,,0,1
BBETF0INAV,NSE,BBETF0432 INAV,2565377,NSE,0.01,1,STOCK,,,0,1
HBANKEINAV,NSE,HBANKETF INAV,2565633,NSE,0.01,1,STOCK,,,0,1
HDFCNFINAV,NSE,HDFCNIFETF INAV,2565889,NSE,0.01,1,STOCK,,,0,1
HDFCSEINAV,NSE,HDFCSENETF INAV,2566145,NSE,0.01,1,STOCK,,,0,1
ICICIKINAV,NSE,ICICIBANKN INAV,2566401,NSE,0.01,1,STOCK,,,0,1
ICICIPINAV,NSE,ICICIMCAP INAV,2566657,NSE,0.01,1,STOCK,,,0,1
ICICI2INAV,NSE,ICICIB22 INAV,2567169,NSE,0.01,1,STOCK,,,0,1
ICICIOINAV,NSE,ICICIAUTO INAV,2567681,NSE,0.01,1,STOCK,,,0,1
ICICICINAV,NSE,ICICICONSU INAV,2567937,NSE,0.01,1,STOCK,,,0,1
ICICIFINAV,NSE,ICICIFMCG INAV,2568449,NSE,0.01,1,STOCK,,,0,1
ICICIRINAV,NSE,ICICIPHARM INAV,2570753,NSE,0.01,1,STOCK,,,0,1
ICICITINAV,NSE,ICICITECH INAV,2571009,NSE,0.01,1,STOCK,,,0,1
ICICIQINAV,NSE,ICICILIQ INAV,2571265,NSE,0.01,1,STOCK,,,0,1
ICICIMINAV,NSE,ICICIM150 INAV,2571521,NSE,0.01,1,STOCK,,,0,1
ICICIXINAV,NSE,ICICINXT50 INAV,2572033,NSE,0.01,1,STOCK,,,0,1
ICICI5INAV,NSE,ICICI500 INAV,2572289,NSE,0.01,1,STOCK,,,0,1
ICICIAINAV,NSE,ICICIALPLV INAV,2572545,NSE,0.01,1,STOCK,,,0,1
ICICI1INAV,NSE,ICICINF100 INAV,2572801,NSE,0.01,1,STOCK,,,0,1
ICICIYINAV,NSE,ICICINIFTY INAV,2573825,NSE,0.01,1,STOCK,,,0,1
ICICILINAV,NSE,ICICILOVOL INAV,2574593,NSE,0.01,1,STOCK,,,0,1
ICICININAV,NSE,ICICINV20 INAV,2574849,NSE,0.01,1,STOCK,,,0,1
ICICIBINAV,NSE,ICICIBANKP INAV,2575105,NSE,0.01,1,STOCK,,,0,1
IDFNIFINAV,NSE,IDFNIFTYET INAV,2575873,NSE,0.01,1,STOCK,,,0,1
IBMFNIINAV,NSE,IBMFNIFTY INAV,2576897,NSE,0.01,1,STOCK,,,0,1
IVZINNINAV,NSE,IVZINNIFTY INAV,2578177,NSE,0.01,1,STOCK,,,0,1
KOTAKBINAV,NSE,KOTAKBKETF INAV,2579201,NSE,0.01,1,STOCK,,,0,1
KOTAKVINAV,NSE,KOTAKNV20 INAV,2579457,NSE,0.01,1,STOCK,,,0,1
KOTAKPINAV,NSE,KOTAKPSUBK INAV,2579713,NSE,0.01,1,STOCK,,,0,1
KOTAKIINAV,NSE,KOTAKIT INAV,2579969,NSE,0.01,1,STOCK,,,0,1
KOTAKMINAV,NSE,KOTAKMID50 INAV,2580225,NSE,0.01,1,STOCK,,,0,1
KOTAKAINAV,NSE,KOTAKALPHA INAV,2580481,NSE,0.01,1,STOCK,,,0,1
KOTAKNINAV,NSE,KOTAKNIFTY INAV,2580737,NSE,0.01,1,STOCK,,,0,1
KOTAKLINAV,NSE,KOTAKLOVOL INAV,2580993,NSE,0.01,1,STOCK,,,0,1
LICNFNINAV,NSE,LICNFNHGP INAV,2581761,NSE,0.01,1,STOCK,,,0,1
LICN50INAV,NSE,LICNETFN50 INAV,2585089,NSE,0.01,1,STOCK,,,0,1
LICNGSINAV,NSE,LICNETFGSC INAV,2585857,NSE,0.01,1,STOCK,,,0,1
LICNETINAV,NSE,LICNETFSEN INAV,2586625,NSE,0.01,1,STOCK,,,0,1
MAHKTEINAV,NSE,MAHKTECH INAV,2586881,NSE,0.01,1,STOCK,,,0,1
MAN50EINAV,NSE,MAN50ETF INAV,2587137,NSE,0.01,1,STOCK,,,0,1
MAFSETINAV,NSE,MAFSETF INAV,2587649,NSE,0.01,1,STOCK,,,0,1
MAMFGEINAV,NSE,MAMFGETF INAV,2587905,NSE,0.01,1,STOCK,,,0,1
MAM150INAV,NSE,MAM150ETF INAV,2588161,NSE,0.01,1,STOCK,,,0,1
MANXT5INAV,NSE,MANXT50 INAV,2589953,NSE,0.01,1,STOCK,,,0,1
MAFANGINAV,NSE,MAFANG INAV,2590209,NSE,0.01,1,STOCK,,,0,1
MASPTOINAV,NSE,MASPTOP50 INAV,2590465,NSE,0.01,1,STOCK,,,0,1
MAESGEINAV,NSE,MAESGETF INAV,2590721,NSE,0.01,1,STOCK,,,0,1
MOGSECINAV,NSE,MOGSEC INAV,2590977,NSE,0.01,1,STOCK,,,0,1
MOM100INAV,NSE,MOM100 INAV,2591233,NSE,0.01,1,STOCK,,,0,1
MOM50INAV,NSE,MOM50 INAV,2592513,NSE,0.01,1,STOCK,,,0,1
MONQ50INAV,NSE,MONQ50 INAV,2592769,NSE,0.01,1,STOCK,,,0,1
MOMOMEINAV,NSE,MOMOMENTUM INAV,2593025,NSE,0.01,1,STOCK,,,0,1
MON100INAV,NSE,MON100 INAV,2593281,NSE,0.01,1,STOCK,,,0,1
MOLOWVINAV,NSE,MOLOWVOL INAV,2593537,NSE,0.01,1,STOCK,,,0,1
LIQUIDINAV,NSE,LIQUIDBEES INAV,2593793,NSE,0.01,1,STOCK,,,0,1
LTGILTINAV,NSE,LTGILTBEES INAV,2594049,NSE,0.01,1,STOCK,,,0,1
MID150INAV,NSE,MID150BEES INAV,2594305,NSE,0.01,1,STOCK,,,0,1
ITBEESINAV,NSE,ITBEES INAV,2596097,NSE,0.01,1,STOCK,,,0,1
SDL24BINAV,NSE,SDL24BEES INAV,2596353,NSE,0.01,1,STOCK,,,0,1
SDL26BINAV,NSE,SDL26BEES INAV,2597633,NSE,0.01,1,STOCK,,,0,1
GILT5YINAV,NSE,GILT5YBEES INAV,2597889,NSE,0.01,1,STOCK,,,0,1
PHARMAINAV,NSE,PHARMABEES INAV,2598145,NSE,0.01,1,STOCK,,,0,1
AUTOBEINAV,NSE,AUTOBEES INAV,2598401,NSE,0.01,1,STOCK,,,0,1
QNIFTYINAV,NSE,QNIFTY INAV,2598657,NSE,0.01,1,STOCK,,,0,1
SBILTYINAV,NSE,SBIETFQLTY INAV,2598913,NSE,0.01,1,STOCK,,,0,1
SBICONINAV,NSE,SBIETFCON INAV,2599169,NSE,0.01,1,STOCK,,,0,1
SBIFPBINAV,NSE,SBIETFPB INAV,2599425,NSE,0.01,1,STOCK,,,0,1
SETF10INAV,NSE,SETF10GILT INAV,2599681,NSE,0.01,1,STOCK,,,0,1
SBIETFINAV,NSE,SBIETFIT INAV,2600961,NSE,0.01,1,STOCK,,,0,1
SETF50INAV,NSE,SETFNIF50 INAV,2601217,NSE,0.01,1,STOCK,,,0,1
SETFNIINAV,NSE,SETFNIFBK INAV,2602497,NSE,0.01,1,STOCK,,,0,1
SETFNNINAV,NSE,SETFNN50 INAV,2602753,NSE,0.01,1,STOCK,,,0,1
NETFINAV,NSE,NETF INAV,2603009,NSE,0.01,1,STOCK,,,0,1
TNIDETINAV,NSE,TNIDETF INAV,2603265,NSE,0.01,1,STOCK,,,0,1
NPBETINAV,NSE,NPBET INAV,2603521,NSE,0.01,1,STOCK,,,0,1
UTIBANINAV,NSE,UTIBANKETF INAV,2603777,NSE,0.01,1,STOCK,,,0,1
UTINEXINAV,NSE,UTINEXT50 INAV,2604033,NSE,0.01,1,STOCK,,,0,1
UTINIFINAV,NSE,UTINIFTETF INAV,2604289,NSE,0.01,1,STOCK,,,0,1
UTISENINAV,NSE,UTISENSETF INAV,2604801,NSE,0.01,1,STOCK,,,0,1
SETFNIF50,NSE,SBI NIFTY 50 ETF,2605057,NSE,0.01,1,STOCK,,,0,1
UTISXNINAV,NSE,UTISXN50 INAV,2606593,NSE,0.01,1,STOCK,,,0,1
ICISECINAV,NSE,ICICI5GSEC INAV,2606849,NSE,0.01,1,STOCK,,,0,1
ICISENINAV,NSE,ICICISENSX INAV,2608385,NSE,0.01,1,STOCK,,,0,1
MOHEALTH,NSE,MOTILAL OSWAL BSE HEALTHCARE ETF,2690049,NSE,0.01,1,STOCK,,,0,1
NIFTYBETA,NSE,UTI NIFTY 50 ETF,2690817,NSE,0.01,1,STOCK,,,0,1
CONS,NSE,KOTAK NIFTY INDIA CONSUMPTION ETF,2691073,NSE,0.01,1,STOCK,,,0,1
SENSEXBETA,NSE,UTI BSE SENSEX ETF,2691841,NSE,0.01,1,STOCK,,,0,1
KOCONSINAV,NSE,KOTAKMAMC - KOCONSINAV,2693889,NSE,0.01,1,STOCK,,,0,1
NIFTYBEES,NSE,NIPPON INDIA ETF NIFTY 50 BEES,2707457,NSE,0.01,1,STOCK,,,0,1
MOHLTHINAV,NSE,MOTILALAMC - MOHLTHINAV,2708993,NSE,0.01,1,STOCK,,,0,1
HDF100INAV,NSE,HDFCNIF100 INAV,2709249,NSE,0.01,1,STOCK,,,0,1
HDFC50INAV,NSE,HDFCNEXT50 INAV,2709505,NSE,0.01,1,STOCK,,,0,1
MOM30IETF,NSE,ICICI PRUDENTIAL NIFTY 200 MOMENTUM 30 ETF,2709761,NSE,0.01,1,STOCK,,,0,1
ICICMOINAV,NSE,ICICIPRAMC - ICICMOINAV,2710785,NSE,0.01,1,STOCK,,,0,1
HDFCNEXT50,NSE,HDFC NIFTY NEXT 50 ETF,2718465,NSE,0.01,1,STOCK,,,0,1
HDFCNIF100,NSE,HDFC NIFTY 100 ETF,2722049,NSE,0.01,1,STOCK,,,0,1
MNC,NSE,KOTAK NIFTY MNC ETF,2733057,NSE,0.01,1,STOCK,,,0,1
KOKMNCINAV,NSE,KOTAKMAMC - KOTAKMNCINAV,2734081,NSE,0.01,1,STOCK,,,0,1
NIFTYQLITY,NSE,ADITYA BIRLA SUN LIFE NIFTY 200 QUALITY 30 ETF,2736641,NSE,0.01,1,STOCK,,,0,1
MOMENTUM,NSE,ADITYA BIRLA SUN LIFE NIFTY 200 MOMENTUM 30 ETF,2737409,NSE,0.01,1,STOCK,,,0,1
NFQLTYINAV,NSE,BIRLASLAMC - NFQLTYINAV,2742785,NSE,0.01,1,STOCK,,,0,1
MOMNTMINAV,NSE,BIRLASLAMC - MOMNTMINAV,2743041,NSE,0.01,1,STOCK,,,0,1
INFRAIETF,NSE,ICICI PRUDENTIAL NIFTY INFRASTRUCTURE ETF,2745089,NSE,0.01,1,STOCK,,,0,1
ICINFRINAV,NSE,ICICIPRAMC - ICINFRINAV,2753537,NSE,0.01,1,STOCK,,,0,1
SILVERADD,NSE,DSP SILVER ETF,2754817,NSE,0.01,1,STOCK,,,0,1
DSPSILINAV,NSE,DSPAMC - DSPSILINAV,2755585,NSE,0.01,1,STOCK,,,0,1
MOQUALITY,NSE,MOTILAL OSWAL BSE QUALITY ETF,2770433,NSE,0.01,1,STOCK,,,0,1
MOVALUE,NSE,MOTILAL OSWAL BSE ENHANCED VALUE ETF,2771201,NSE,0.01,1,STOCK,,,0,1
MOQLTYINAV,NSE,MOTILALAMC - MOQLTYINAV,2772481,NSE,0.01,1,STOCK,,,0,1
MOVALUINAV,NSE,MOTILALAMC - MOVALUINAV,2772737,NSE,0.01,1,STOCK,,,0,1
HDFCSILVER,NSE,HDFC SILVER ETF,2784257,NSE,0.01,1,STOCK,,,0,1
HDFCSIINAV,NSE,HDFCAMC - HDFCSIINAV,2786049,NSE,0.01,1,STOCK,,,0,1
JUNIORBEES,NSE,NIPPON INDIA ETF NIFTY NEXT 50 JUNIOR BEES,2800385,NSE,0.01,1,STOCK,,,0,1
LIQUIDBEES,NSE,NIPPON INDIA ETF NIFTY 1D RATE LIQUID BEES,2817537,NSE,0.01,1,STOCK,,,0,1
BANKIETF,NSE,ICICI PRUDENTIAL NIFTY BANK ETF,2825473,NSE,0.01,1,STOCK,,,0,1
NATHBIOGEN,NSE,NATH BIO-GENES (I),2832641,NSE,0.01,1,STOCK,,,0,1
AGRITECH,NSE,AGRI-TECH (INDIA),2834433,NSE,0.01,1,STOCK,,,0,1
AXISILVER,NSE,AXIS SILVER ETF,2865409,NSE,0.01,1,STOCK,,,0,1
AXISILINAV,NSE,AXISAMC - AXISILINAV,2868737,NSE,0.01,1,STOCK,,,0,1
HDFCGROWTH,NSE,HDFC NIFTY GROWTH SECTORS 15 ETF,2877697,NSE,0.01,1,STOCK,,,0,1
HDFCQUAL,NSE,HDFC NIFTY100 QUALITY 30 ETF,2881281,NSE,0.01,1,STOCK,,,0,1
HDFCVALUE,NSE,HDFC NIFTY50 VALUE 20 ETF,2882561,NSE,0.01,1,STOCK,,,0,1
HDFCGRINAV,NSE,HDFCAMC - HDFCGRINAV,2884097,NSE,0.01,1,STOCK,,,0,1
HDFCQUINAV,NSE,HDFCAMC - HDFCQUINAV,2884353,NSE,0.01,1,STOCK,,,0,1
HDFCVLINAV,NSE,HDFCAMC - HDFCVLINAV,2885633,NSE,0.01,1,STOCK,,,0,1
LICNETFN50,NSE,LIC MF NIFTY 50 ETF,2897665,NSE,0.01,1,STOCK,,,0,1
PVTBANIETF,NSE,ICICI PRUDENTIAL NIFTY PRIVATE BANK ETF,2914817,NSE,0.01,1,STOCK,,,0,1
BANKBEES,NSE,NIPPON INDIA ETF BANK BEES,2928385,NSE,0.01,1,STOCK,,,0,1
LICNETFSEN,NSE,LIC MF BSE SENSEX ETF,2928897,NSE,0.01,1,STOCK,,,0,1
NV20,NSE,KOTAK NIFTY 50 VALUE 20 ETF,2932993,NSE,0.01,1,STOCK,,,0,1
HDFCMOMENT,NSE,HDFC NIFTY200 MOMENTUM 30 ETF,2953729,NSE,0.01,1,STOCK,,,0,1
HDFCLOWVOL,NSE,HDFC NIFTY100 LOW VOLATILITY 30 ETF,2956033,NSE,0.01,1,STOCK,,,0,1
HDFCMOINAV,NSE,HDFCAMC - HDFCMOMENT,2957057,NSE,0.01,1,STOCK,,,0,1
HDFCLVINAV,NSE,HDFCAMC - HDFCLOWVOL,2957569,NSE,0.01,1,STOCK,,,0,1
HDFCNIFTY,NSE,HDFC NIFTY 50 ETF,2967297,NSE,0.01,1,STOCK,,,0,1
HDFCSENSEX,NSE,HDFC BSE SENSEX ETF,2967809,NSE,0.01,1,STOCK,,,0,1
HDFCNIFIT,NSE,HDFC NIFTY IT ETF,3097857,NSE,0.01,1,STOCK,,,0,1
HDFCPVTBAN,NSE,HDFC NIFTY PRIVATE BANK ETF,3099649,NSE,0.01,1,STOCK,,,0,1
HDFCPBINAV,NSE,HDFCAMC - HDFCPBINAV,3102465,NSE,0.01,1,STOCK,,,0,1
FINIETF,NSE,ICICI PRUDENTIAL NIFTY FINANCIAL SERVICES EX-BANK ETF,3219969,NSE,0.01,1,STOCK,,,0,1
ICIFININAV,NSE,ICICIPRAMC-ICIFININAV,3223809,NSE,0.01,1,STOCK,,,0,1
NPBET,NSE,TATA NIFTY PRIVATE BANK ETF,3322369,NSE,0.01,1,STOCK,,,0,1
SILVER1,NSE,KOTAK SILVER ETF,3348993,NSE,0.01,1,STOCK,,,0,1
KOTAKSINAV,NSE,KOTAKMAMC - KOTAKSINAV,3350785,NSE,0.01,1,STOCK,,,0,1
EBBETF0433,NSE,BHARAT BOND ETF - APRIL 2033,3363585,NSE,0.01,1,STOCK,,,0,1
GSEC10IETF,NSE,ICICI PRUDENTIAL NIFTY 10 YR BENCHMARK G-SEC ETF,3364609,NSE,0.01,1,STOCK,,,0,1
EBB433INAV,NSE,EDELAMC - EBB433INAV,3371009,NSE,0.01,1,STOCK,,,0,1
IC10GSINAV,NSE,ICICIPRAMC - IC10GSINAV,3371265,NSE,0.01,1,STOCK,,,0,1
COMMOIETF,NSE,ICICI PRUDENTIAL NIFTY COMMODITIES ETF,3378689,NSE,0.01,1,STOCK,,,0,1
ICICOMINAV,NSE,ICICIPRAMC - ICICOMINAV,3382785,NSE,0.01,1,STOCK,,,0,1
BANKADD,NSE,DSP NIFTY BANK ETF,3492865,NSE,0.01,1,STOCK,,,0,1
DSPBNKINAV,NSE,DSPAMC - DSPBNKINAV,3495681,NSE,0.01,1,STOCK,,,0,1
LIQUID1,NSE,KOTAK NIFTY 1D RATE LIQUID ETF,3571201,NSE,0.01,1,STOCK,,,0,1
KOTLIQINAV,NSE,KOTAKMAMC - KOTLIQINAV,3572737,NSE,0.01,1,STOCK,,,0,1
ABSLBANETF,NSE,ADITYA BIRLA SUN LIFE NIFTY BANK ETF,3580673,NSE,0.01,1,STOCK,,,0,1
HDFCBSE500,NSE,HDFC BSE 500 ETF,3642881,NSE,0.01,1,STOCK,,,0,1
HDFCSML250,NSE,HDFC NIFTY SMALLCAP 250 ETF,3643649,NSE,0.01,1,STOCK,,,0,1
HDFCMID150,NSE,HDFC NIFTY MIDCAP 150 ETF,3644417,NSE,0.01,1,STOCK,,,0,1
HBS500INAV,NSE,HDFCAMC - HBS500INAV,3645185,NSE,0.01,1,STOCK,,,0,1
HMI150INAV,NSE,HDFCAMC - HMI150INAV,3645697,NSE,0.01,1,STOCK,,,0,1
HSM250INAV,NSE,HDFCAMC - HSM250INAV,3646209,NSE,0.01,1,STOCK,,,0,1
GOLDETF,NSE,MIRAE ASSET GOLD ETF,3657217,NSE,0.01,1,STOCK,,,0,1
MAGOLDINAV,NSE,MIRAEAMC - MAGOLDINAV,3657985,NSE,0.05,1,STOCK,,,0,1
GOLDBEES,NSE,NIPPON INDIA ETF GOLD BEES,3693569,NSE,0.01,1,STOCK,,,0,1
ABSLLIQUID,NSE,ADITYA BIRLA SUN LIFE CRISIL LIQUID OVERNIGHT ETF,3716609,NSE,0.01,1,STOCK,,,0,1
ABSLLQINAV,NSE,BIRLASLAMC - ABSLLQINAV,3718145,NSE,0.01,1,STOCK,,,0,1
GOLDBETA,NSE,UTI MUTUAL FUND - UTI GOLD EXCHANGE TRADED FUND,3720961,NSE,0.05,1,STOCK,,,0,1
PSUBNKIETF,NSE,ICICI PRUDENTIAL NIFTY PSU BANK ETF,3733505,NSE,0.01,1,STOCK,,,0,1
PSBKICINAV,NSE,ICICIPRAMC - PSBKICINAV,3734785,NSE,0.01,1,STOCK,,,0,1
AXSENSEX,NSE,AXIS BSE SENSEX ETF,3773953,NSE,0.01,1,STOCK,,,0,1
AXSNSXINAV,NSE,AXISAMC - AXSNSXINAV,3774977,NSE,0.01,1,STOCK,,,0,1
LOWVOL,NSE,MIRAE ASSET NIFTY 100 LOW VOLATILITY 30 ETF,3785217,NSE,0.01,1,STOCK,,,0,1
MNV30FINAV,NSE,MIRAEAMC - MNV30FINAV,3791617,NSE,0.01,1,STOCK,,,0,1
GOLD1,NSE,KOTAK GOLD ETF,3803649,NSE,0.01,1,STOCK,,,0,1
GSEC10YEAR,NSE,MIRAE ASSET NIFTY 8-13 YR G-SEC ETF,3824129,NSE,0.01,1,STOCK,,,0,1
MAG813INAV,NSE,MIRAEAMC - MAG813INAV,3827969,NSE,0.01,1,STOCK,,,0,1
PSUBNKBEES,NSE,NIPPON INDIA ETF PSU BANK BEES,3848193,NSE,0.01,1,STOCK,,,0,1
PSUBANK,NSE,KOTAK NIFTY PSU BANK ETF,3855617,NSE,0.01,1,STOCK,,,0,1
SILVERBETA,NSE,UTI SILVER ETF,3861761,NSE,0.01,1,STOCK,,,0,1
SILETFINAV,NSE,UTIAMC - SILETFINAV,3864065,NSE,0.01,1,STOCK,,,0,1
LICNFNHGP,NSE,LIC MF NIFTY 100 ETF,3898625,NSE,0.01,1,STOCK,,,0,1
QGOLDHALF,NSE,QUANTUM GOLD FUND,3924481,NSE,0.01,1,STOCK,,,0,1
GOLDADD,NSE,DSP GOLD ETF,3931137,NSE,0.01,1,STOCK,,,0,1
DSPGOINAV,NSE,DSPAMC - DSPGOLDETF,3932929,NSE,0.05,1,STOCK,,,0,1
EBBETF0430,NSE,BHARAT BOND ETF - APRIL 2030,4160769,NSE,0.01,1,STOCK,,,0,1
SILVERAG,NSE,MIRAE ASSET SILVER ETF,4294913,NSE,0.01,1,STOCK,,,0,1
MASILINAV,NSE,MIRAEAMC - MASILINAV,4295681,NSE,0.01,1,STOCK,,,0,1
QNIFTY,NSE,QUANTUM NIFTY 50 ETF,4305665,NSE,0.01,1,STOCK,,,0,1
ARTEMISMED,NSE,ARTEMIS MED SERVICE,4329729,NSE,0.01,1,STOCK,,,0,1
HDFCNIINAV,NSE,HDFCAMC - HDFCNIINAV,4332033,NSE,0.01,1,STOCK,,,0,1
SHARIABEES,NSE,NIPPON INDIA ETF NIFTY 50 SHARIAH BEES,4363265,NSE,0.01,1,STOCK,,,0,1
MIDCAPIETF,NSE,ICICI PRUDENTIAL NIFTY MIDCAP 150 ETF,4390913,NSE,0.01,1,STOCK,,,0,1
NEXT50,NSE,MIRAE ASSET NIFTY NEXT 50 ETF,4398337,NSE,0.01,1,STOCK,,,0,1
ITADD,NSE,DSP NIFTY IT ETF,4404993,NSE,0.01,1,STOCK,,,0,1
DSPNITINAV,NSE,DSPAMC - DSPNITINAV,4407553,NSE,0.01,1,STOCK,,,0,1
SETFGOLD,NSE,SBI GOLD ETF,4421633,NSE,0.01,1,STOCK,,,0,1
SETF10GILT,NSE,SBI NIFTY 10 YR BENCHMARK G-SEC ETF,4453121,NSE,0.01,1,STOCK,,,0,1
BANKETF,NSE,MIRAE ASSET NIFTY BANK ETF,4459265,NSE,0.01,1,STOCK,,,0,1
BNKETFINAV,NSE,MIRAEAMC - BNKETFINAV,4461057,NSE,0.01,1,STOCK,,,0,1
NV20IETF,NSE,ICICI PRUDENTIAL NIFTY50 VALUE 20 ETF,4473601,NSE,0.01,1,STOCK,,,0,1
LIQUID,NSE,MIRAE ASSET NIFTY 1D RATE LIQUID ETF-IDCW,4498433,NSE,0.01,1,STOCK,,,0,1
LIQIDINAV,NSE,MIRAEAMC - LIQIDINAV,4499201,NSE,0.01,1,STOCK,,,0,1
PVTBANKADD,NSE,DSP NIFTY PRIVATE BANK ETF,4499457,NSE,0.01,1,STOCK,,,0,1
SENSEXADD,NSE,DSP BSE SENSEX ETF,4508929,NSE,0.01,1,STOCK,,,0,1
PSUBANKADD,NSE,DSP NIFTY PSU BANK ETF,4509697,NSE,0.01,1,STOCK,,,0,1
DSPPVBINAV,NSE,DSPAMC - DSPPVBINAV,4510465,NSE,0.01,1,STOCK,,,0,1
DSPPSBINAV,NSE,DSPAMC - DSPPSBINAV,4510721,NSE,0.01,1,STOCK,,,0,1
DSPSENINAV,NSE,DSPAMC - DSPSENINAV,4510977,NSE,0.01,1,STOCK,,,0,1
LTGILTBEES,NSE,NIPPON INDIA ETF LONG TERM GILT,4531201,NSE,0.01,1,STOCK,,,0,1
MIDSELIETF,NSE,ICICI PRUDENTIAL BSE MIDCAP SELECT ETF,4531713,NSE,0.01,1,STOCK,,,0,1
QUAL30IETF,NSE,ICICI PRUDENTIAL NIFTY 200 QUALITY 30 ETF,4558849,NSE,0.01,1,STOCK,,,0,1
ICIQ30INAV,NSE,ICICIPRAMC - ICIQ30INAV,4562433,NSE,0.01,1,STOCK,,,0,1
NIFTY1,NSE,KOTAK NIFTY 50 ETF,4634113,NSE,0.01,1,STOCK,,,0,1
HDFCLIQUID,NSE,HDFC NIFTY 1D RATE LIQUID ETF - GROWTH,4679425,NSE,0.01,1,STOCK,,,0,1
HDFLIQINAV,NSE,HDFCAMC - HDFLIQINAV,4680193,NSE,0.01,1,STOCK,,,0,1
